policy_id,customer_id,policy_type,policy_start_date,policy_end_date,premium_amount,policy_status,batch_id,load_timestamp
POL01217,CUST01740,Auto,2025-06-04,2027-06-04,1283.56,Cancelled,batch_001,2026-07-31T00:00:00
POL01218,CUST00970,Health,2025-11-12,2027-11-12,4264.66,Lapsed,batch_001,2026-07-31T00:00:00
POL01219,CUST00138,Auto,2023-06-19,2026-06-18,2966.49,Cancelled,batch_001,2026-07-31T00:00:00
POL01220,CUST00464,Life,2021-12-12,2023-12-12,3583.44,Cancelled,batch_001,2026-07-31T00:00:00
POL01221,CUST01145,Life,2026-01-06,2027-01-06,882.02,Cancelled,batch_001,2026-07-31T00:00:00
POL01222,CUST00363,Home,2024-02-23,2025-02-22,2712.11,Lapsed,batch_001,2026-07-31T00:00:00
POL01223,CUST00320,Health,2025-06-23,2028-06-22,3760.09,Cancelled,batch_001,2026-07-31T00:00:00
POL01224,CUST00045,Life,2021-11-04,2022-11-04,4537.21,Lapsed,batch_001,2026-07-31T00:00:00
POL01225,CUST01358,Life,2022-02-04,2025-02-03,4549.06,Lapsed,batch_001,2026-07-31T00:00:00
POL01226,CUST00145,Health,2025-08-27,2027-08-27,1588.20,Cancelled,batch_001,2026-07-31T00:00:00
POL01227,CUST01939,Home,2024-12-29,2027-12-29,1450.13,Cancelled,batch_001,2026-07-31T00:00:00
POL01228,CUST01196,Auto,2025-03-16,2026-03-16,3350.34,Lapsed,batch_001,2026-07-31T00:00:00
POL01229,CUST00315,Health,2022-07-01,2024-06-30,596.05,Lapsed,batch_001,2026-07-31T00:00:00
POL01230,CUST01128,Health,2025-10-01,2026-10-01,3155.83,Active,batch_001,2026-07-31T00:00:00
POL01231,CUST00716,Home,2025-05-09,2028-05-08,735.44,Cancelled,batch_001,2026-07-31T00:00:00
POL01232,CUST00719,Health,2022-03-16,2024-03-15,1974.88,Cancelled,batch_001,2026-07-31T00:00:00
POL01233,CUST00136,Health,2022-04-08,2023-04-08,2527.61,Active,batch_001,2026-07-31T00:00:00
POL01234,CUST00632,Life,2024-04-26,2025-04-26,3058.61,Lapsed,batch_001,2026-07-31T00:00:00
POL01235,CUST01803,Home,2022-11-03,2024-11-02,1342.15,Active,batch_001,2026-07-31T00:00:00
POL01236,CUST01414,Auto,2022-02-20,2025-02-19,3724.93,Cancelled,batch_001,2026-07-31T00:00:00
POL01237,CUST00476,Auto,2022-08-27,2024-08-26,3826.32,Active,batch_001,2026-07-31T00:00:00
POL01238,CUST01235,Life,2023-12-02,2025-12-01,2113.98,Cancelled,batch_001,2026-07-31T00:00:00
POL01239,CUST01598,Life,2026-07-23,2029-07-22,1321.57,Lapsed,batch_001,2026-07-31T00:00:00
POL01240,CUST01781,Auto,2026-03-30,2027-03-30,2746.12,Lapsed,batch_001,2026-07-31T00:00:00
POL01241,CUST01294,Auto,2024-05-06,2026-05-06,2033.62,Active,batch_001,2026-07-31T00:00:00
POL01242,CUST01769,Health,2024-10-26,2027-10-26,3259.64,Lapsed,batch_001,2026-07-31T00:00:00
POL01243,CUST00403,Health,2026-02-03,2028-02-03,1482.02,Cancelled,batch_001,2026-07-31T00:00:00
POL01244,CUST00991,Home,2024-02-02,2027-02-01,2077.54,Cancelled,batch_001,2026-07-31T00:00:00
POL01245,CUST00737,Health,2025-06-09,2027-06-09,3453.05,Cancelled,batch_001,2026-07-31T00:00:00
POL01246,CUST00279,Auto,2025-11-17,2026-11-17,3429.45,Lapsed,batch_001,2026-07-31T00:00:00
POL01247,CUST01827,Health,2025-03-28,2026-03-28,2721.27,Active,batch_001,2026-07-31T00:00:00
POL01248,CUST00791,Auto,2022-06-04,2025-06-03,1559.83,Active,batch_001,2026-07-31T00:00:00
POL01249,CUST00889,Auto,2022-07-21,2025-07-20,641.32,Cancelled,batch_001,2026-07-31T00:00:00
POL01250,CUST00533,Life,2026-04-08,2027-04-08,614.65,Cancelled,batch_001,2026-07-31T00:00:00
POL01251,CUST00757,Auto,2023-05-30,2026-05-29,2917.13,Cancelled,batch_001,2026-07-31T00:00:00
POL01252,CUST01913,Auto,2025-03-28,2026-03-28,1416.01,Cancelled,batch_001,2026-07-31T00:00:00
POL01253,CUST01133,Life,2025-06-02,2027-06-02,4628.94,Cancelled,batch_001,2026-07-31T00:00:00
POL01254,CUST01325,Health,2023-07-10,2026-07-09,3895.43,Active,batch_001,2026-07-31T00:00:00
POL01255,CUST00256,Life,2025-02-05,2026-02-05,1530.98,Lapsed,batch_001,2026-07-31T00:00:00
POL01256,CUST01058,Health,2024-06-18,2026-06-18,4980.60,Active,batch_001,2026-07-31T00:00:00
POL01257,CUST00822,Life,2025-06-08,2027-06-08,533.11,Active,batch_001,2026-07-31T00:00:00
POL01258,CUST00590,Life,2024-12-20,2027-12-20,2561.88,Active,batch_001,2026-07-31T00:00:00
POL01259,CUST01809,Health,2025-02-12,2028-02-12,3288.02,Active,batch_001,2026-07-31T00:00:00
POL01260,CUST01027,Life,2022-05-22,2023-05-22,550.01,Active,batch_001,2026-07-31T00:00:00
POL01261,CUST00004,Auto,2024-03-28,2026-03-28,914.50,Cancelled,batch_001,2026-07-31T00:00:00
POL01262,CUST01351,Life,2025-03-17,2027-03-17,1478.90,Cancelled,batch_001,2026-07-31T00:00:00
POL01263,CUST02010,Life,2024-03-27,2025-03-27,2673.84,Lapsed,batch_001,2026-07-31T00:00:00
POL01264,CUST00288,Home,2023-09-30,2025-09-29,4251.44,Active,batch_001,2026-07-31T00:00:00
POL01265,CUST01975,Auto,2024-10-05,2026-10-05,4779.95,Cancelled,batch_001,2026-07-31T00:00:00
POL01266,CUST01471,Health,2022-11-17,2025-11-16,4688.20,Cancelled,batch_001,2026-07-31T00:00:00
POL01267,CUST00372,Health,2025-08-12,2027-08-12,2122.95,Cancelled,batch_001,2026-07-31T00:00:00
POL01268,CUST01883,Health,2022-02-24,2024-02-24,586.19,Cancelled,batch_001,2026-07-31T00:00:00
POL01269,CUST00162,Life,2022-05-10,2023-05-10,1047.77,Cancelled,batch_001,2026-07-31T00:00:00
POL01270,CUST01598,Auto,2022-04-22,2023-04-22,1634.58,Cancelled,batch_001,2026-07-31T00:00:00
POL01271,CUST00348,Life,2022-05-16,2025-05-15,1924.45,Cancelled,batch_001,2026-07-31T00:00:00
POL01272,CUST00791,Auto,2025-04-02,2026-04-02,871.73,Cancelled,batch_001,2026-07-31T00:00:00
POL01273,CUST01593,Auto,2022-05-27,2025-05-26,1344.73,Cancelled,batch_001,2026-07-31T00:00:00
POL01274,CUST01841,Auto,2024-09-30,2027-09-30,1677.11,Active,batch_001,2026-07-31T00:00:00
POL01275,CUST00176,Life,2022-09-08,2024-09-07,469.06,Active,batch_001,2026-07-31T00:00:00
POL01276,CUST01878,Home,2026-04-24,2027-04-24,4074.10,Cancelled,batch_001,2026-07-31T00:00:00
POL01277,CUST00296,Auto,2022-02-02,2025-02-01,1318.33,Cancelled,batch_001,2026-07-31T00:00:00
POL01278,CUST00079,Life,2026-07-27,2027-07-27,2546.69,Cancelled,batch_001,2026-07-31T00:00:00
POL01279,CUST00535,Auto,2026-05-10,2027-05-10,1364.88,Active,batch_001,2026-07-31T00:00:00
POL01280,CUST01259,Auto,2026-05-11,2029-05-10,439.80,Lapsed,batch_001,2026-07-31T00:00:00
POL01281,CUST00262,Auto,2024-05-20,2027-05-20,1019.31,Active,batch_001,2026-07-31T00:00:00
POL01282,CUST00904,Auto,2022-08-14,2024-08-13,3055.89,Active,batch_001,2026-07-31T00:00:00
POL01283,CUST01647,Health,2025-01-27,2027-01-27,1819.25,Active,batch_001,2026-07-31T00:00:00
POL01284,CUST00563,Health,2024-08-02,2027-08-02,2964.64,Active,batch_001,2026-07-31T00:00:00
POL01285,CUST01375,Auto,2025-03-06,2026-03-06,3046.81,Active,batch_001,2026-07-31T00:00:00
POL01286,CUST01701,Home,2022-01-06,2024-01-06,877.94,Cancelled,batch_001,2026-07-31T00:00:00
POL01287,CUST01797,Home,2024-01-10,2026-01-09,2856.36,Cancelled,batch_001,2026-07-31T00:00:00
POL01288,CUST01541,Home,2024-03-27,2025-03-27,840.18,Active,batch_001,2026-07-31T00:00:00
POL01289,CUST00030,Home,2024-07-27,2026-07-27,587.47,Active,batch_001,2026-07-31T00:00:00
POL01290,CUST01163,Life,2022-06-17,2025-06-16,3328.43,Cancelled,batch_001,2026-07-31T00:00:00
POL01291,CUST00845,Home,2026-06-30,2028-06-29,3523.32,Cancelled,batch_001,2026-07-31T00:00:00
POL01292,CUST01688,Home,2025-11-23,2027-11-23,2710.82,Active,batch_001,2026-07-31T00:00:00
POL01293,CUST00738,Life,2023-05-22,2026-05-21,3520.03,Cancelled,batch_001,2026-07-31T00:00:00
POL01294,CUST01234,Health,2022-11-23,2023-11-23,3210.52,Lapsed,batch_001,2026-07-31T00:00:00
POL01295,CUST00787,Auto,2025-09-06,2026-09-06,2877.01,Cancelled,batch_001,2026-07-31T00:00:00
POL01296,CUST00899,Life,2023-06-27,2024-06-26,3170.82,Cancelled,batch_001,2026-07-31T00:00:00
POL01297,CUST00218,Home,2022-07-02,2025-07-01,1198.92,Active,batch_001,2026-07-31T00:00:00
POL01298,CUST01944,Life,2024-07-22,2025-07-22,3489.17,Active,batch_001,2026-07-31T00:00:00
POL01299,CUST00177,Auto,2026-04-24,2027-04-24,3416.68,Cancelled,batch_001,2026-07-31T00:00:00
POL01300,CUST01781,Health,2024-09-14,2026-09-14,1568.31,Lapsed,batch_001,2026-07-31T00:00:00
POL01301,CUST01857,Auto,2022-07-22,2025-07-21,4064.74,Active,batch_001,2026-07-31T00:00:00
POL01302,CUST00721,Home,2023-12-13,2026-12-12,451.79,Active,batch_001,2026-07-31T00:00:00
POL01303,CUST00291,Home,2026-06-18,2028-06-17,2671.54,Cancelled,batch_001,2026-07-31T00:00:00
POL01304,CUST01336,Life,2023-07-03,2025-07-02,3044.99,Active,batch_001,2026-07-31T00:00:00
POL01305,CUST01335,Home,2025-03-25,2028-03-24,3448.89,Active,batch_001,2026-07-31T00:00:00
POL01306,CUST00972,Life,2026-05-08,2028-05-07,1293.35,Active,batch_001,2026-07-31T00:00:00
POL01307,CUST00302,Life,2026-04-25,2028-04-24,4478.55,Cancelled,batch_001,2026-07-31T00:00:00
POL01308,CUST01786,Home,2021-10-20,2023-10-20,460.83,Active,batch_001,2026-07-31T00:00:00
POL01309,CUST01587,Health,2023-11-08,2026-11-07,2383.96,Active,batch_001,2026-07-31T00:00:00
POL01310,CUST01469,Health,2021-10-28,2023-10-28,3655.14,Active,batch_001,2026-07-31T00:00:00
POL01311,CUST00245,Health,2023-02-11,2025-02-10,810.62,Active,batch_001,2026-07-31T00:00:00
POL01312,CUST01879,Life,2023-11-27,2024-11-26,4287.93,Active,batch_001,2026-07-31T00:00:00
POL01313,CUST01209,Home,2024-03-16,2026-03-16,1255.30,Cancelled,batch_001,2026-07-31T00:00:00
POL01314,CUST00941,Auto,2024-06-20,2027-06-20,4546.77,Lapsed,batch_001,2026-07-31T00:00:00
POL01315,CUST00887,Life,2024-07-25,2027-07-25,2548.22,Lapsed,batch_001,2026-07-31T00:00:00
POL01316,CUST01754,Home,2021-08-18,2023-08-18,269.62,Active,batch_001,2026-07-31T00:00:00
POL01317,CUST00911,Home,2023-02-14,2025-02-13,2284.39,Cancelled,batch_001,2026-07-31T00:00:00
POL01318,CUST00182,Auto,2022-10-19,2023-10-19,2205.30,Lapsed,batch_001,2026-07-31T00:00:00
POL01319,CUST00138,Life,2026-05-25,2029-05-24,3889.31,Cancelled,batch_001,2026-07-31T00:00:00
POL01320,CUST00402,Life,2024-12-27,2026-12-27,2500.49,Lapsed,batch_001,2026-07-31T00:00:00
POL01321,CUST00051,Life,2022-03-04,2023-03-04,598.84,Active,batch_001,2026-07-31T00:00:00
POL01322,CUST00980,Auto,2022-10-14,2023-10-14,1920.35,Active,batch_001,2026-07-31T00:00:00
POL01323,CUST00663,Life,2021-11-03,2023-11-03,3411.37,Cancelled,batch_001,2026-07-31T00:00:00
POL01324,CUST01864,Life,2022-05-12,2025-05-11,3001.57,Active,batch_001,2026-07-31T00:00:00
POL01325,CUST01518,Life,2026-02-03,2029-02-02,2145.73,Cancelled,batch_001,2026-07-31T00:00:00
POL01326,CUST00290,Life,2023-05-30,2026-05-29,206.55,Cancelled,batch_001,2026-07-31T00:00:00
POL01327,CUST01215,Life,2024-10-11,2026-10-11,2748.42,Lapsed,batch_001,2026-07-31T00:00:00
POL01328,CUST00849,Auto,2025-02-24,2028-02-24,4741.26,Cancelled,batch_001,2026-07-31T00:00:00
POL01329,CUST00225,Health,2025-06-09,2027-06-09,3731.65,Active,batch_001,2026-07-31T00:00:00
POL01330,CUST01907,Auto,2024-06-24,2025-06-24,2038.18,Lapsed,batch_001,2026-07-31T00:00:00
POL01331,CUST00275,Home,2022-12-02,2024-12-01,1041.28,Active,batch_001,2026-07-31T00:00:00
POL01332,CUST00466,Life,2024-09-22,2026-09-22,1345.44,Cancelled,batch_001,2026-07-31T00:00:00
POL01333,CUST00860,Home,2024-03-25,2027-03-25,4381.43,Lapsed,batch_001,2026-07-31T00:00:00
POL01334,CUST01733,Health,2024-05-03,2026-05-03,4510.08,Active,batch_001,2026-07-31T00:00:00
POL01335,CUST01854,Life,2026-05-29,2027-05-29,1989.51,Cancelled,batch_001,2026-07-31T00:00:00
POL01336,CUST01926,Health,2022-04-20,2025-04-19,4181.89,Lapsed,batch_001,2026-07-31T00:00:00
POL01337,CUST00269,Home,2022-01-10,2025-01-09,1967.10,Lapsed,batch_001,2026-07-31T00:00:00
POL01338,CUST00733,Health,2022-11-26,2023-11-26,584.82,Active,batch_001,2026-07-31T00:00:00
POL01339,CUST00459,Home,2022-12-02,2023-12-02,990.88,Lapsed,batch_001,2026-07-31T00:00:00
POL01340,CUST00093,Health,2022-01-01,2023-01-01,4399.97,Lapsed,batch_001,2026-07-31T00:00:00
POL01341,CUST00541,Life,2022-04-10,2025-04-09,2798.89,Lapsed,batch_001,2026-07-31T00:00:00
POL01342,CUST00088,Health,2023-11-23,2025-11-22,2330.53,Active,batch_001,2026-07-31T00:00:00
POL01343,CUST00952,Health,2025-05-07,2026-05-07,305.78,Lapsed,batch_001,2026-07-31T00:00:00
POL01344,CUST01337,Life,2025-03-09,2028-03-08,1845.40,Cancelled,batch_001,2026-07-31T00:00:00
POL01345,CUST01824,Life,2025-09-16,2028-09-15,3544.95,Lapsed,batch_001,2026-07-31T00:00:00
POL01346,CUST01256,Home,2025-05-04,2028-05-03,833.38,Lapsed,batch_001,2026-07-31T00:00:00
POL01347,CUST01181,Auto,2025-02-06,2026-02-06,2524.37,Active,batch_001,2026-07-31T00:00:00
POL01348,CUST00682,Home,2023-11-26,2025-11-25,1565.03,Cancelled,batch_001,2026-07-31T00:00:00
POL01349,CUST00719,Home,2023-05-31,2026-05-30,1569.18,Active,batch_001,2026-07-31T00:00:00
POL01350,CUST01297,Home,2025-12-08,2026-12-08,761.20,Lapsed,batch_001,2026-07-31T00:00:00
POL01351,CUST00841,Auto,2022-07-19,2024-07-18,1974.43,Cancelled,batch_001,2026-07-31T00:00:00
POL01352,CUST00606,Health,2024-07-07,2026-07-07,4894.51,Lapsed,batch_001,2026-07-31T00:00:00
POL01353,CUST01236,Auto,2025-03-27,2028-03-26,4882.24,Active,batch_001,2026-07-31T00:00:00
POL01354,CUST00596,Life,2022-07-10,2024-07-09,4669.13,Lapsed,batch_001,2026-07-31T00:00:00
POL01355,CUST01357,Health,2023-12-28,2024-12-27,220.61,Lapsed,batch_001,2026-07-31T00:00:00
POL01356,CUST00603,Life,2025-09-19,2027-09-19,4854.11,Lapsed,batch_001,2026-07-31T00:00:00
POL01357,CUST01962,Auto,2026-01-23,2029-01-22,739.11,Active,batch_001,2026-07-31T00:00:00
POL01358,CUST01262,Auto,2024-03-15,2027-03-15,2844.61,Lapsed,batch_001,2026-07-31T00:00:00
POL01359,CUST01827,Health,2021-12-19,2024-12-18,4236.21,Active,batch_001,2026-07-31T00:00:00
POL01360,CUST00800,Home,2023-06-16,2025-06-15,464.16,Lapsed,batch_001,2026-07-31T00:00:00
POL01361,CUST01825,Auto,2024-12-10,2025-12-10,308.23,Cancelled,batch_001,2026-07-31T00:00:00
POL01362,CUST01302,Auto,2022-01-17,2024-01-17,1133.36,Cancelled,batch_001,2026-07-31T00:00:00
POL01363,CUST01752,Health,2021-08-23,2023-08-23,2108.28,Lapsed,batch_001,2026-07-31T00:00:00
POL01364,CUST01413,Health,2023-04-27,2025-04-26,258.52,Lapsed,batch_001,2026-07-31T00:00:00
POL01365,CUST00359,Home,2024-02-22,2026-02-21,4396.65,Cancelled,batch_001,2026-07-31T00:00:00
POL01366,CUST01703,Life,2023-05-18,2025-05-17,3759.33,Lapsed,batch_001,2026-07-31T00:00:00
POL01367,CUST01737,Life,2022-09-30,2023-09-30,4067.23,Active,batch_001,2026-07-31T00:00:00
POL01368,CUST00589,Home,2023-10-02,2026-10-01,3070.09,Lapsed,batch_001,2026-07-31T00:00:00
POL01369,CUST01374,Auto,2024-01-16,2026-01-15,4944.24,Cancelled,batch_001,2026-07-31T00:00:00
POL01370,CUST01678,Health,2024-05-15,2026-05-15,624.55,Lapsed,batch_001,2026-07-31T00:00:00
POL01371,CUST00561,Home,2022-08-07,2023-08-07,2867.91,Active,batch_001,2026-07-31T00:00:00
POL01372,CUST02010,Auto,2021-08-24,2023-08-24,1589.42,Lapsed,batch_001,2026-07-31T00:00:00
POL01373,CUST01899,Home,2025-10-23,2028-10-22,1658.79,Active,batch_001,2026-07-31T00:00:00
POL01374,CUST01230,Life,2025-03-29,2026-03-29,939.32,Active,batch_001,2026-07-31T00:00:00
POL01375,CUST01179,Life,2023-01-27,2026-01-26,3396.38,Active,batch_001,2026-07-31T00:00:00
POL01376,CUST01003,Auto,2022-09-05,2024-09-04,4552.61,Active,batch_001,2026-07-31T00:00:00
POL01377,CUST00274,Health,2024-10-24,2026-10-24,2566.64,Cancelled,batch_001,2026-07-31T00:00:00
POL01378,CUST01057,Life,2026-02-09,2028-02-09,2914.76,Cancelled,batch_001,2026-07-31T00:00:00
POL01379,CUST00072,Health,2023-07-15,2024-07-14,1991.37,Active,batch_001,2026-07-31T00:00:00
POL01380,CUST01310,Life,2025-11-01,2028-10-31,480.85,Cancelled,batch_001,2026-07-31T00:00:00
POL01381,CUST00217,Health,2026-05-01,2027-05-01,1915.45,Lapsed,batch_001,2026-07-31T00:00:00
POL01382,CUST01459,Auto,2024-08-04,2026-08-04,3253.99,Lapsed,batch_001,2026-07-31T00:00:00
POL01383,CUST00315,Home,2022-03-11,2024-03-10,2742.14,Cancelled,batch_001,2026-07-31T00:00:00
POL01384,CUST00685,Health,2024-12-15,2025-12-15,3870.51,Lapsed,batch_001,2026-07-31T00:00:00
POL01385,CUST01112,Health,2021-12-09,2024-12-08,4039.41,Active,batch_001,2026-07-31T00:00:00
POL01386,CUST00589,Auto,2025-04-16,2028-04-15,2984.22,Active,batch_001,2026-07-31T00:00:00
POL01387,CUST01987,Life,2021-09-27,2024-09-26,1550.81,Lapsed,batch_001,2026-07-31T00:00:00
POL01388,CUST00634,Home,2025-06-28,2026-06-28,691.61,Active,batch_001,2026-07-31T00:00:00
POL01389,CUST00467,Life,2022-03-29,2025-03-28,3144.46,Lapsed,batch_001,2026-07-31T00:00:00
POL01390,CUST00538,Auto,2024-03-29,2025-03-29,759.52,Lapsed,batch_001,2026-07-31T00:00:00
POL01391,CUST01486,Home,2026-06-23,2028-06-22,1695.55,Lapsed,batch_001,2026-07-31T00:00:00
POL01392,CUST01402,Home,2025-03-25,2028-03-24,2710.98,Cancelled,batch_001,2026-07-31T00:00:00
POL01393,CUST00486,Home,2026-06-16,2028-06-15,338.05,Active,batch_001,2026-07-31T00:00:00
POL01394,CUST00929,Health,2025-01-07,2028-01-07,883.32,Active,batch_001,2026-07-31T00:00:00
POL01395,CUST00322,Life,2025-02-17,2026-02-17,825.05,Cancelled,batch_001,2026-07-31T00:00:00
POL01396,CUST01984,Life,2024-01-16,2025-01-15,573.13,Active,batch_001,2026-07-31T00:00:00
POL01397,CUST00243,Life,2022-07-23,2023-07-23,717.52,Active,batch_001,2026-07-31T00:00:00
POL01398,CUST01236,Auto,2025-01-09,2027-01-09,407.75,Active,batch_001,2026-07-31T00:00:00
POL01399,CUST00842,Home,2021-10-03,2022-10-03,4616.47,Active,batch_001,2026-07-31T00:00:00
POL01400,CUST00372,Home,2024-05-05,2027-05-05,1887.36,Cancelled,batch_001,2026-07-31T00:00:00
POL01401,CUST01425,Health,2023-01-15,2025-01-14,4754.20,Active,batch_001,2026-07-31T00:00:00
POL01402,CUST00991,Auto,2025-06-29,2028-06-28,3947.85,Active,batch_001,2026-07-31T00:00:00
POL01403,CUST00889,Home,2024-08-28,2027-08-28,3863.57,Lapsed,batch_001,2026-07-31T00:00:00
POL01404,CUST00018,Auto,2022-04-30,2023-04-30,4527.97,Active,batch_001,2026-07-31T00:00:00
POL01405,CUST01945,Health,2025-04-17,2028-04-16,4286.22,Cancelled,batch_001,2026-07-31T00:00:00
POL01406,CUST00440,Home,2022-06-24,2025-06-23,1088.60,Lapsed,batch_001,2026-07-31T00:00:00
POL01407,CUST00933,Life,2023-08-25,2025-08-24,2235.64,Active,batch_001,2026-07-31T00:00:00
POL01408,CUST00452,Home,2025-04-14,2027-04-14,793.35,Lapsed,batch_001,2026-07-31T00:00:00
POL01409,CUST00167,Auto,2024-12-26,2026-12-26,3582.71,Lapsed,batch_001,2026-07-31T00:00:00
POL01410,CUST01162,Life,2026-01-13,2028-01-13,755.47,Cancelled,batch_001,2026-07-31T00:00:00
POL01411,CUST01819,Home,2022-04-01,2025-03-31,1697.63,Cancelled,batch_001,2026-07-31T00:00:00
POL01412,CUST01753,Home,2024-12-11,2026-12-11,1594.83,Active,batch_001,2026-07-31T00:00:00
POL01413,CUST01506,Home,2024-03-20,2026-03-20,4707.59,Active,batch_001,2026-07-31T00:00:00
POL01414,CUST00431,Life,2024-06-19,2027-06-19,2559.91,Lapsed,batch_001,2026-07-31T00:00:00
POL01415,CUST00349,Auto,2023-06-19,2026-06-18,3361.03,Active,batch_001,2026-07-31T00:00:00
POL01416,CUST00417,Home,2024-05-30,2026-05-30,2123.00,Active,batch_001,2026-07-31T00:00:00
POL01417,CUST01388,Home,2023-01-04,2025-01-03,4881.00,Cancelled,batch_001,2026-07-31T00:00:00
POL01418,CUST01740,Life,2022-03-25,2024-03-24,789.26,Lapsed,batch_001,2026-07-31T00:00:00
POL01419,CUST01119,Life,2025-12-03,2028-12-02,3876.67,Lapsed,batch_001,2026-07-31T00:00:00
POL01420,CUST01657,Life,2022-07-20,2024-07-19,3400.05,Cancelled,batch_001,2026-07-31T00:00:00
POL01421,CUST01863,Auto,2026-02-03,2028-02-03,907.40,Active,batch_001,2026-07-31T00:00:00
POL01422,CUST00946,Home,2025-12-01,2027-12-01,2548.84,Active,batch_001,2026-07-31T00:00:00
POL01423,CUST00280,Life,2023-03-25,2024-03-24,3741.43,Cancelled,batch_001,2026-07-31T00:00:00
POL01424,CUST01568,Health,2024-07-20,2025-07-20,4865.95,Active,batch_001,2026-07-31T00:00:00
POL01425,CUST00395,Auto,2024-07-25,2026-07-25,3185.44,Cancelled,batch_001,2026-07-31T00:00:00
POL01426,CUST01909,Home,2022-11-01,2025-10-31,3884.35,Lapsed,batch_001,2026-07-31T00:00:00
POL01427,CUST01072,Health,2023-08-04,2026-08-03,2589.92,Cancelled,batch_001,2026-07-31T00:00:00
POL01428,CUST00130,Life,2022-06-15,2025-06-14,284.82,Active,batch_001,2026-07-31T00:00:00
POL01429,CUST01542,Life,2022-10-28,2024-10-27,2360.55,Lapsed,batch_001,2026-07-31T00:00:00
POL01430,CUST01242,Home,2023-10-04,2024-10-03,357.73,Lapsed,batch_001,2026-07-31T00:00:00
POL01431,CUST01594,Life,2023-04-04,2025-04-03,845.54,Active,batch_001,2026-07-31T00:00:00
POL01432,CUST01925,Life,2023-01-21,2026-01-20,3440.12,Cancelled,batch_001,2026-07-31T00:00:00
POL01433,CUST01604,Health,2022-11-17,2023-11-17,2632.09,Lapsed,batch_001,2026-07-31T00:00:00
POL01434,CUST01445,Health,2022-03-22,2025-03-21,4860.18,Lapsed,batch_001,2026-07-31T00:00:00
POL01435,CUST00185,Home,2023-02-01,2024-02-01,335.11,Lapsed,batch_001,2026-07-31T00:00:00
POL01436,CUST00111,Health,2025-10-13,2027-10-13,4085.86,Lapsed,batch_001,2026-07-31T00:00:00
POL01437,CUST01464,Life,2025-07-11,2026-07-11,2255.11,Lapsed,batch_001,2026-07-31T00:00:00
POL01438,CUST01015,Home,2026-05-17,2027-05-17,3373.95,Cancelled,batch_001,2026-07-31T00:00:00
POL01439,CUST00269,Health,2026-07-05,2028-07-04,3044.15,Active,batch_001,2026-07-31T00:00:00
POL01440,CUST01336,Auto,2025-05-25,2027-05-25,1014.94,Lapsed,batch_001,2026-07-31T00:00:00
POL01441,CUST01726,Health,2026-05-19,2029-05-18,4344.17,Active,batch_001,2026-07-31T00:00:00
POL01442,CUST00092,Health,2024-04-30,2027-04-30,2454.56,Lapsed,batch_001,2026-07-31T00:00:00
POL01443,CUST00401,Life,2024-04-08,2027-04-08,2073.44,Active,batch_001,2026-07-31T00:00:00
POL01444,CUST01377,Life,2022-11-12,2025-11-11,3440.53,Cancelled,batch_001,2026-07-31T00:00:00
POL01445,CUST01227,Health,2025-04-27,2028-04-26,1829.79,Lapsed,batch_001,2026-07-31T00:00:00
POL01446,CUST00309,Home,2022-02-28,2023-02-28,2585.37,Lapsed,batch_001,2026-07-31T00:00:00
POL01447,CUST01647,Home,2025-07-26,2027-07-26,428.15,Cancelled,batch_001,2026-07-31T00:00:00
POL01448,CUST00389,Health,2025-05-04,2028-05-03,4798.12,Lapsed,batch_001,2026-07-31T00:00:00
POL01449,CUST01947,Life,2024-02-26,2025-02-25,2918.86,Active,batch_001,2026-07-31T00:00:00
POL01450,CUST01237,Health,2023-12-01,2025-11-30,4019.13,Lapsed,batch_001,2026-07-31T00:00:00
POL01451,CUST00820,Life,2022-01-21,2025-01-20,2791.75,Lapsed,batch_001,2026-07-31T00:00:00
POL01452,CUST01857,Home,2024-07-28,2026-07-28,3199.83,Active,batch_001,2026-07-31T00:00:00
POL01453,CUST00765,Life,2025-11-23,2028-11-22,3575.99,Active,batch_001,2026-07-31T00:00:00
POL01454,CUST01915,Health,2022-03-18,2025-03-17,4818.16,Cancelled,batch_001,2026-07-31T00:00:00
POL01455,CUST01777,Auto,2024-03-21,2027-03-21,4082.88,Cancelled,batch_001,2026-07-31T00:00:00
POL01456,CUST00606,Home,2025-07-04,2026-07-04,1948.52,Active,batch_001,2026-07-31T00:00:00
